,School,Major,Sem_year,Semester,Year,Batch,Course,Credits,Grade
9092,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,CCC611,1.5,A
9093,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,CCC103,1.5,A
9094,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,CCC629,1.5,A
9095,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,CCC319,1.5,A
9096,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,COM199,4.0,A-
9097,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,A
9098,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
9099,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9100,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,B
9101,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC510,3.0,A
9102,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,EED202,3.0,C
9103,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC512,1.5,B
9104,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC103,1.5,C
9105,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC414,1.5,A-
9106,School of Engineering,MED,Spring 2018,Spring,2018,2016,EED102,3.0,B
9107,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC620,1.5,B
9108,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
9109,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
9110,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC226,1.5,A-
9111,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC819,1.5,A-
9112,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC323,1.5,A-
9113,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC613,1.5,A-
9114,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC512,1.5,B-
9115,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B-
9116,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC805,1.5,A
9117,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC411,1.5,B
9118,School of Engineering,CED,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
9119,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC302,1.5,A-
9120,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A
9121,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC314,1.5,A-
9122,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,MAT110,4.0,D
9123,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,SOC212,3.0,B
9124,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC704,4.0,A-
9125,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC822,1.5,A-
9126,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,MAT386,4.0,C
9127,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,SOC101,3.0,A-
9128,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC402,1.5,A-
9129,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,IRG206,3.0,A-
9130,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,CCC229,1.5,A
9131,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,CCC711,1.5,A-
9132,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,MAT110,4.0,C-
9133,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,SOC321,3.0,A-
9134,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B
9135,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9136,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC302,1.5,A-
9137,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC214,1.5,C
9138,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC103,1.5,A-
9139,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC801,1.5,B
9140,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C-
9141,School of Engineering,CSD,Spring 2018,Spring,2018,2016,MAT160,4.0,C
9142,School of Engineering,CSD,Spring 2018,Spring,2018,2016,MAT230,4.0,B
9143,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,A-
9144,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
9145,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC805,1.5,A
9146,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC402,1.5,A
9147,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC115,1.5,B-
9148,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC413,1.5,A-
9149,School of Engineering,CSD,Spring 2018,Spring,2018,2016,MAT246,4.0,A-
9150,School of Engineering,CSD,Spring 2018,Spring,2018,2016,MAT160,4.0,B
9151,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
9152,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
9153,School of Engineering,EED,Spring 2017,Spring,2017,2016,CCC704,4.0,A-
9154,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C-
9155,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,CCC515,1.5,B
9156,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC821,1.5,B-
9157,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC801,1.5,A-
9158,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC615,1.5,B
9159,School of Engineering,EED,Spring 2018,Spring,2018,2016,ECO102,4.0,B
9160,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC227,1.5,D
9161,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B
9162,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A
9163,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC414,1.5,B-
9164,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,MAT110,4.0,C
9165,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC704,4.0,A-
9166,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC818,1.5,B
9167,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,MAT260,4.0,D
9168,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC228,1.5,B
9169,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,MAT440,4.0,B
9170,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC805,1.5,A-
9171,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,CCC711,1.5,A
9172,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,C
9173,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,C-
9174,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
9175,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC611,1.5,A
9176,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC302,1.5,A-
9177,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC226,1.5,B
9178,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,C
9179,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC801,1.5,B-
9180,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C
9181,School of Engineering,MED,Spring 2018,Spring,2018,2016,ECO102,4.0,B-
9182,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
9183,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
9184,School of Engineering,EED,Spring 2017,Spring,2017,2016,CCC704,4.0,B
9185,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,B
9186,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,CCC625,1.5,B-
9187,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,CCC613,1.5,B
9188,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC330,1.5,B
9189,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC414,1.5,A-
9190,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC319,1.5,A
9191,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC409,1.5,A-
9192,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
9193,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
9194,School of Engineering,EED,Spring 2017,Spring,2017,2016,CCC704,4.0,B
9195,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,CCC415,1.5,A
9196,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,C
9197,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC319,1.5,A-
9198,School of Engineering,EED,Spring 2018,Spring,2018,2016,MED210,2.0,A-
9199,School of Engineering,EED,Spring 2018,Spring,2018,2016,MKT401,3.0,A-
9200,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC330,1.5,A
9201,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC823,1.5,C-
9202,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC331,1.5,B-
9203,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9204,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
9205,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC609,1.5,B
9206,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC225,1.5,B
9207,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC103,1.5,A-
9208,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,SOC101,3.0,B
9209,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC114,1.5,A
9210,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC414,1.5,A-
9211,School of Engineering,CSD,Spring 2018,Spring,2018,2016,DOM401,3.0,B
9212,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9213,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
9214,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A
9215,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC323,1.5,A-
9216,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC414,1.5,A
9217,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC820,1.5,B
9218,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC227,1.5,B-
9219,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CHY120,3.0,A-
9220,School of Engineering,CSD,Spring 2018,Spring,2018,2016,HIS103,3.0,A-
9221,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC409,1.5,A-
9222,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC403,1.5,A
9223,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
9224,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC314,1.5,A-
9225,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC704,4.0,A
9226,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC810,1.5,A
9227,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,MAT110,4.0,C
9228,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC710,1.5,B
9229,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC413,1.5,B
9230,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,IRG107,3.0,A
9231,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,MAT484,4.0,C
9232,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,CCC229,1.5,A
9233,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9234,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC512,1.5,B-
9235,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC325,1.5,B-
9236,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC312,1.5,A-
9237,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,C
9238,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC302,1.5,B
9239,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A
9240,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC402,1.5,A-
9241,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CED307,4.0,D
9242,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC319,1.5,A
9243,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
9244,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC818,1.5,A-
9245,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC612,3.0,B-
9246,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC402,1.5,A-
9247,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC805,1.5,A-
9248,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B-
9249,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A
9250,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,A-
9251,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,B
9252,School of Engineering,ECE,Spring 2018,Spring,2018,2016,MKT401,3.0,A-
9253,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9254,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B-
9255,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,ENG104,3.0,B-
9256,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC217,3.0,C-
9257,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,C
9258,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC415,1.5,A-
9259,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,A-
9260,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC402,1.5,B
9261,School of Engineering,MED,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
9262,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC403,1.5,B
9263,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
9264,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A
9265,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9266,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC323,1.5,A-
9267,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC820,1.5,D
9268,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC103,1.5,B-
9269,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC311,1.5,A-
9270,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A
9271,School of Engineering,CED,Spring 2018,Spring,2018,2016,HIS209,3.0,B-
9272,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC414,1.5,A-
9273,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
9274,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,A
9275,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
9276,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC226,1.5,B-
9277,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC407,1.5,A-
9278,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,A-
9279,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A
9280,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,A-
9281,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC409,1.5,A
9282,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC629,1.5,A-
9283,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC302,1.5,A-
9284,School of Engineering,MED,Spring 2018,Spring,2018,2016,MAT386,4.0,A
9285,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9286,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC609,1.5,A-
9287,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC506,1.5,A-
9288,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,C
9289,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC402,1.5,A
9290,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC302,1.5,A
9291,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC409,1.5,A-
9292,School of Engineering,CSD,Spring 2018,Spring,2018,2016,EED102,3.0,C
9293,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC801,1.5,A-
9294,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC414,1.5,A-
9295,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
9296,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC510,3.0,A
9297,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC302,1.5,A
9298,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC103,1.5,B
9299,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC312,1.5,A
9300,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B
9301,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC416,1.5,A-
9302,School of Engineering,CED,Spring 2018,Spring,2018,2016,MGT201,1.5,A
9303,School of Engineering,CED,Spring 2018,Spring,2018,2016,ECO102,4.0,A
9304,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC805,1.5,A
9305,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9306,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B
9307,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC820,1.5,D
9308,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC302,1.5,A-
9309,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC329,1.5,B-
9310,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A-
9311,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,B-
9312,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC801,1.5,A
9313,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC629,1.5,A-
9314,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC414,1.5,A
9315,School of Engineering,CED,Spring 2018,Spring,2018,2016,MED101,2.0,A-
9316,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2016,CED102,2.0,C
9317,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B
9318,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2016,CCC224,1.5,B-
9319,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
9320,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,CSD101,4.0,B-
9321,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,CCC506,1.5,A
9322,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,CCC510,3.0,A
9323,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,CED101,4.0,C
9324,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,MAT203,4.0,B-
9325,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CCC515,1.5,B
9326,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CCC417,1.5,B-
9327,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,MAT205,3.0,B
9328,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CED201,4.0,C-
9329,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CED202,4.0,C
9330,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CED103,3.0,B-
9331,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CED206,4.0,B
9332,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2016,CCC409,1.5,B
9333,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2016,CCC821,1.5,AP
9334,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2016,CCC302,1.5,A
9335,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2016,MAT184,4.0,A
9336,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
9337,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC226,1.5,A-
9338,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC114,1.5,A-
9339,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC302,1.5,A-
9340,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,OHM402,3.0,B-
9341,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC228,1.5,B
9342,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO101,4.0,A-
9343,School of Engineering,ECE,Spring 2018,Spring,2018,2016,IRG204,3.0,A
9344,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC414,1.5,A
9345,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9346,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
9347,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC325,1.5,B-
9348,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC302,1.5,A-
9349,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC114,1.5,B-
9350,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A
9351,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C-
9352,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
9353,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC411,1.5,B
9354,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC403,1.5,A
9355,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
9356,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
9357,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B
9358,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC819,1.5,B
9359,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC226,1.5,D
9360,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,B
9361,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,B
9362,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC413,1.5,B-
9363,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC115,1.5,B-
9364,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC510,3.0,A-
9365,School of Engineering,MED,Spring 2018,Spring,2018,2016,ECO101,4.0,A-
9366,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC805,1.5,A
9367,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
9368,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
9369,School of Engineering,EED,Spring 2017,Spring,2017,2016,CCC704,4.0,B
9370,School of Engineering,EED,Spring 2017,Spring,2017,2016,CCC114,1.5,B-
9371,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,D
9372,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,CCC319,1.5,A-
9373,School of Engineering,EED,Spring 2018,Spring,2018,2016,MED210,2.0,B
9374,School of Engineering,EED,Spring 2018,Spring,2018,2016,MED101,2.0,A-
9375,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC602,1.5,B-
9376,School of Engineering,EED,Spring 2018,Spring,2018,2016,PHY206,4.0,C
9377,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC103,1.5,B
9378,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9379,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC618,1.5,C-
9380,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC801,1.5,A-
9381,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC402,1.5,B
9382,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC613,1.5,A-
9383,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC512,1.5,C
9384,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC319,1.5,B
9385,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B
9386,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
9387,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC414,1.5,A
9388,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC224,1.5,B
9389,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
9390,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC623,1.5,B
9391,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC618,1.5,A-
9392,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B-
9393,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC821,1.5,B
9394,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC103,1.5,B
9395,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC620,1.5,C-
9396,School of Engineering,CSD,Spring 2018,Spring,2018,2016,MAT160,4.0,D
9397,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
9398,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
9399,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC602,1.5,B
9400,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC214,1.5,D
9401,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC331,1.5,B-
