,School,Major,Sem_year,Semester,Year,Batch,Course,Credits,Grade
2122,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,BDA655,3.0,A-
2123,School of Engineering,CSD,Spring 2018,Spring,2018,2015,MAT246,4.0,A-
2124,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C
2125,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C-
2126,School of Engineering,MED,Spring 2017,Spring,2017,2015,HIS104,3.0,D
2127,School of Engineering,MED,Spring 2017,Spring,2017,2015,CED315,3.0,B
2128,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CED405,3.0,B
2129,School of Engineering,MED,Spring 2018,Spring,2018,2015,OHM401,3.0,B
2130,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CSD205,4.0,C-
2131,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CSD202,4.0,C
2132,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,B
2133,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MAT434,4.0,A
2134,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,COM199,4.0,B
2135,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,B
2136,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,PHY207,4.0,B
2137,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,ADP310,5.0,A-
2138,School of Engineering,EED,Spring 2018,Spring,2018,2015,COM199,4.0,B
2139,School of Humanities & Soc Sci,ENG,Spring 2016,Spring,2016,2015,SOC103,3.0,A
2140,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2015,SOC301,3.0,A-
2141,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2015,SOC101,3.0,A
2142,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2015,SOC220,3.0,A-
2143,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2015,SOC211,3.0,A
2144,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2015,SOC201,3.0,A-
2145,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2015,SOC317,3.0,B
2146,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2015,SOC412,3.0,B
2147,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2015,SOC221,3.0,A-
2148,School of Natural Sciences,PHY,Spring 2016,Spring,2016,2015,MAT440,4.0,C
2149,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2015,SOC114,3.0,B
2150,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,B
2151,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2015,ADP110,4.0,A-
2152,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2015,MAT434,4.0,A
2153,School of Natural Sciences,MAT,Spring 2016,Spring,2016,2015,ADP115,3.0,B-
2154,School of Natural Sciences,MAT,Monsoon 2017,Monsoon,2017,2015,ADP112,4.0,B-
2155,School of Natural Sciences,MAT,Spring 2018,Spring,2018,2015,OHM401,3.0,B
2156,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,COM199,4.0,A-
2157,School of Engineering,CED,Spring 2017,Spring,2017,2015,COM198,4.0,A
2158,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2015,CHD213,3.0,C
2159,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B-
2160,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,D
2161,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,DES101,4.0,B-
2162,School of Engineering,MED,Spring 2017,Spring,2017,2015,DES111,4.0,B
2163,School of Engineering,MED,Summer 2017,Summer,2017,2015,PHY102,5.0,D
2164,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,DES131,4.0,B-
2165,School of Engineering,MED,Spring 2018,Spring,2018,2015,DES121,4.0,B
2166,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C-
2167,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,D
2168,School of Engineering,MED,Summer 2016,Summer,2016,2015,MAT201,4.0,A-
2169,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,DES101,4.0,B
2170,School of Engineering,MED,Spring 2017,Spring,2017,2015,DES111,4.0,B
2171,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,DES131,4.0,B
2172,School of Engineering,MED,Spring 2018,Spring,2018,2015,DES121,4.0,A-
2173,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B
2174,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,A
2175,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,DES101,4.0,A-
2176,School of Engineering,MED,Spring 2017,Spring,2017,2015,OHM203,2.0,A-
2177,School of Engineering,MED,Spring 2017,Spring,2017,2015,DES111,4.0,A-
2178,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,IRG206,3.0,B
2179,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,DES131,4.0,A-
2180,School of Engineering,MED,Spring 2018,Spring,2018,2015,DES121,4.0,A-
2181,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,D
2182,School of Engineering,CSD,Spring 2017,Spring,2017,2015,MAT442,4.0,B
2183,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,MAT160,4.0,A-
2184,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,IRG208,3.0,A-
2185,School of Engineering,CSD,Spring 2018,Spring,2018,2015,MAT246,4.0,A
2186,School of Engineering,ECE,Spring 2017,Spring,2017,2015,MAT431,4.0,A-
2187,School of Engineering,ECE,Spring 2017,Spring,2017,2015,MAT386,4.0,A-
2188,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,MAT160,4.0,B
2189,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MAT442,4.0,A-
2190,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CSD205,4.0,C-
2191,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,B-
2192,School of Engineering,ECE,Spring 2018,Spring,2018,2015,OHM401,3.0,B
2193,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,MAT260,4.0,B-
2194,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,MAT284,4.0,C
2195,School of Engineering,CSD,Spring 2017,Spring,2017,2015,BDA650,3.0,B-
2196,School of Engineering,CSD,Spring 2017,Spring,2017,2015,BDA690,3.0,C-
2197,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,FAC203,2.0,C
2198,School of Engineering,CSD,Spring 2018,Spring,2018,2015,MAT434,4.0,A-
2199,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C
2200,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ECO102,4.0,A
2201,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO101,4.0,C-
2202,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,B
2203,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,A-
2204,School of Engineering,CSD,Spring 2018,Spring,2018,2015,ECO221,4.0,A
2205,School of Natural Sciences,MAT,Spring 2016,Spring,2016,2015,CHY120,3.0,B
2206,School of Natural Sciences,MAT,Spring 2016,Spring,2016,2015,ENG104,3.0,C
2207,School of Natural Sciences,MAT,Monsoon 2016,Monsoon,2016,2015,PHY105,2.0,A
2208,School of Natural Sciences,MAT,Spring 2018,Spring,2018,2015,ECO101,4.0,B-
2209,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,A-
2210,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,A-
2211,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CSD201,4.0,A-
2212,School of Engineering,MED,Spring 2017,Spring,2017,2015,MKT201,3.0,C
2213,School of Engineering,MED,Spring 2017,Spring,2017,2015,OHM401,3.0,C
2214,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CHD213,3.0,B-
2215,School of Engineering,MED,Spring 2018,Spring,2018,2015,MAT160,4.0,B-
2216,School of Engineering,MED,Spring 2018,Spring,2018,2015,IRG203,3.0,C
2217,School of Engineering,EED,Spring 2017,Spring,2017,2015,OHM401,3.0,B
2218,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,A-
2219,School of Engineering,EED,Spring 2018,Spring,2018,2015,MAT386,4.0,C
2220,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,MAT390,4.0,B-
2221,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,IRG101,3.0,B-
2222,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,MKT201,3.0,B-
2223,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,MAT484,4.0,B
2224,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,IRG203,3.0,C
2225,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,CSD101,4.0,B
2226,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B-
2227,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
2228,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B-
2229,School of Engineering,MED,Spring 2017,Spring,2017,2015,CED307,4.0,B-
2230,School of Engineering,MED,Spring 2017,Spring,2017,2015,ECO102,4.0,B-
2231,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,C
2232,School of Engineering,MED,Spring 2018,Spring,2018,2015,ECO221,4.0,B-
2233,School of Engineering,MED,Spring 2018,Spring,2018,2015,ECO327,3.0,A-
2234,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,MAT260,4.0,B-
2235,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,MAT390,4.0,C-
2236,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,MAT388,4.0,A-
2237,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,ADP112,4.0,A
2238,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,MAT386,4.0,B
2239,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,CSD101,4.0,B-
2240,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CSD207,4.0,A-
2241,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,FAC203,2.0,C
2242,School of Engineering,ECE,Spring 2018,Spring,2018,2015,FAC202,2.0,D
2243,School of Engineering,ECE,Spring 2018,Spring,2018,2015,OHM401,3.0,B-
2244,School of Engineering,ECE,Spring 2018,Spring,2018,2015,DOM401,3.0,B-
2245,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MED210,2.0,D
2246,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,MAT260,4.0,C-
2247,School of Engineering,CSD,Spring 2017,Spring,2017,2015,BDA650,3.0,B-
2248,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,MAT442,4.0,B-
2249,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO101,4.0,A-
2250,School of Engineering,CSD,Spring 2018,Spring,2018,2015,MED210,2.0,B
2251,School of Engineering,CSD,Spring 2018,Spring,2018,2015,OHM401,3.0,A
2252,School of Engineering,EED,Spring 2017,Spring,2017,2015,ISM101,3.0,B
2253,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,A-
2254,School of Engineering,EED,Spring 2018,Spring,2018,2015,MAT160,4.0,B
2255,School of Engineering,EED,Spring 2018,Spring,2018,2015,MAT442,4.0,B-
2256,School of Natural Sciences,PHY,Spring 2016,Spring,2016,2015,MAT440,4.0,B
2257,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2015,MAT240,4.0,C-
2258,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2015,MAT442,4.0,A-
2259,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2015,MAT430,4.0,B
2260,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2015,MAT260,4.0,A
2261,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2015,MAT232,4.0,A-
2262,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,EED102,3.0,B
2263,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,BDA655,3.0,A
2264,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,MAT160,4.0,A
2265,School of Engineering,CSD,Spring 2018,Spring,2018,2015,EED350,4.0,A
2266,School of Engineering,CED,Spring 2016,Spring,2016,2015,ENG104,3.0,A-
2267,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,SOC101,3.0,A
2268,School of Engineering,CED,Spring 2017,Spring,2017,2015,SOC103,3.0,A
2269,School of Engineering,CED,Spring 2017,Spring,2017,2015,SOC211,3.0,A
2270,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2015,SOC201,3.0,A-
2271,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2015,SOC204,3.0,A-
2272,School of Engineering,CED,Spring 2018,Spring,2018,2015,SOC321,3.0,B
2273,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C
2274,School of Engineering,ECE,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
2275,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,B-
2276,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ECO221,4.0,A-
2277,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,EED202,3.0,D
2278,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2015,CHD213,3.0,D
2279,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2015,CSD207,4.0,C
2280,School of Engineering,EED,Spring 2017,Spring,2017,2015,MAT431,4.0,C
2281,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,A-
2282,School of Engineering,EED,Spring 2018,Spring,2018,2015,DOM401,3.0,B
2283,School of Engineering,EED,Spring 2018,Spring,2018,2015,MEC102,3.0,A-
2284,School of Natural Sciences,MAT,Monsoon 2015,Monsoon,2015,2015,ECO108,4.0,A-
2285,School of Natural Sciences,MAT,Spring 2016,Spring,2016,2015,ADP112,4.0,A-
2286,School of Natural Sciences,MAT,Monsoon 2016,Monsoon,2016,2015,ADP212,5.0,B
2287,School of Natural Sciences,MAT,Spring 2017,Spring,2017,2015,ADP214,3.0,A
2288,School of Natural Sciences,MAT,Spring 2017,Spring,2017,2015,ADP100,3.0,A-
2289,School of Natural Sciences,MAT,Monsoon 2017,Monsoon,2017,2015,ADP310,5.0,A-
2290,School of Natural Sciences,MAT,Spring 2018,Spring,2018,2015,ADP110,4.0,A
2291,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B
2292,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,B
2293,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,DES101,4.0,B
2294,School of Engineering,MED,Spring 2017,Spring,2017,2015,DES111,4.0,B
2295,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,DES131,4.0,A-
2296,School of Engineering,MED,Spring 2018,Spring,2018,2015,DES121,4.0,A-
2297,School of Engineering,ECE,Spring 2017,Spring,2017,2015,COM193,4.0,A-
2298,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,A-
2299,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,COM199,4.0,A-
2300,School of Engineering,ECE,Spring 2018,Spring,2018,2015,COM196,6.0,A-
2301,School of Engineering,ECE,Spring 2018,Spring,2018,2015,COM197,6.0,A
2302,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,OHM103,3.0,B
2303,School of Engineering,ECE,Spring 2017,Spring,2017,2015,ISM101,3.0,A-
2304,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CED405,3.0,B
2305,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MED210,2.0,B-
2306,School of Engineering,ECE,Spring 2018,Spring,2018,2015,OHM401,3.0,A-
2307,School of Engineering,ECE,Spring 2017,Spring,2017,2015,HIS104,3.0,C-
2308,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,A-
2309,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MEC102,3.0,D
2310,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B-
2311,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
2312,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C-
2313,School of Engineering,MED,Spring 2017,Spring,2017,2015,COM193,4.0,A-
2314,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CED405,3.0,B
2315,School of Engineering,MED,Spring 2018,Spring,2018,2015,OHM401,3.0,A-
2316,School of Engineering,MED,Spring 2018,Spring,2018,2015,ECO102,4.0,A-
2317,School of Engineering,MED,Spring 2018,Spring,2018,2015,CED308,4.0,B
2318,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C-
2319,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,B-
2320,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,SOC113,3.0,B-
2321,School of Engineering,MED,Spring 2017,Spring,2017,2015,OHM203,2.0,C
2322,School of Engineering,MED,Spring 2017,Spring,2017,2015,SOC114,3.0,A-
2323,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,IRG206,3.0,B
2324,School of Engineering,MED,Spring 2018,Spring,2018,2015,IRG203,3.0,B
2325,School of Engineering,MED,Spring 2018,Spring,2018,2015,IRG204,3.0,B-
2326,School of Engineering,CSD,Spring 2017,Spring,2017,2015,MED101,2.0,B
2327,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,B-
2328,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,PHY207,4.0,B
2329,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CED307,4.0,B
2330,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,MAT284,4.0,B
2331,School of Engineering,CSD,Spring 2017,Spring,2017,2015,OHM203,2.0,B
2332,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ISM101,3.0,B
2333,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,MAT160,4.0,B
2334,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,MAT442,4.0,B
2335,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,B
2336,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,SOC101,3.0,A
2337,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,ENG104,3.0,C
2338,School of Engineering,CED,Spring 2017,Spring,2017,2015,SOC211,3.0,B
2339,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2015,SOC204,3.0,B-
2340,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,DES101,4.0,A-
2341,School of Engineering,ECE,Spring 2017,Spring,2017,2015,DES111,4.0,B
2342,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,DES131,4.0,B-
2343,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,ADP310,5.0,A-
2344,School of Engineering,ECE,Spring 2018,Spring,2018,2015,DES121,4.0,A-
2345,School of Engineering,EED,Spring 2017,Spring,2017,2015,MAT431,4.0,B-
2346,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,MAT280,4.0,B-
2347,School of Engineering,EED,Spring 2018,Spring,2018,2015,MAT434,4.0,A
2348,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,A-
2349,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,A-
2350,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,PHY207,4.0,A
2351,School of Engineering,MED,Spring 2017,Spring,2017,2015,PHY202,4.0,A
2352,School of Engineering,MED,Spring 2017,Spring,2017,2015,PHY208,3.0,A-
2353,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,PHY305,4.0,B
2354,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,PHY201,4.0,A
2355,School of Engineering,MED,Spring 2018,Spring,2018,2015,PHY302,4.0,A-
2356,School of Engineering,MED,Spring 2018,Spring,2018,2015,PHY306,4.0,A-
2357,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,PHY101,4.0,F
2358,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,CED102,2.0,C-
2359,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,EED101,5.0,W
2360,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,D
2361,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,MED102,3.0,W
2362,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,MED101,2.0,C
2363,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,MAT203,4.0,B
2364,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,CSD101,4.0,B
2365,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,PHY102,5.0,C
2366,School of Humanities & Soc Sci,ECO,Summer 2016,Summer,2016,2015,EED101,5.0,W
2367,School of Humanities & Soc Sci,ECO,Summer 2016,Summer,2016,2015,PHY101,4.0,C-
2368,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,MED208,4.0,W
2369,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,MED201,3.0,W
2370,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,MED102,3.0,W
2371,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,MAT205,3.0,C
2372,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,MED211,4.0,W
2373,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,MED203,4.0,W
2374,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,COM198,4.0,C
2375,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,ENG243,3.0,B
2376,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,ENG104,3.0,A-
2377,School of Engineering,CED,Spring 2017,Spring,2017,2015,SOC103,3.0,B
2378,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2015,SOC217,3.0,A-
2379,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2015,SOC204,3.0,B-
2380,School of Engineering,CED,Spring 2018,Spring,2018,2015,SOC221,3.0,A-
2381,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B-
2382,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
2383,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CED304,4.0,C
2384,School of Engineering,MED,Spring 2017,Spring,2017,2015,CED315,3.0,B
2385,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CED405,3.0,A-
2386,School of Engineering,MED,Spring 2018,Spring,2018,2015,CED308,4.0,A
2387,School of Engineering,MED,Spring 2018,Spring,2018,2015,CED307,4.0,A-
2388,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C
2389,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,B-
2390,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,DES101,4.0,A-
2391,School of Engineering,MED,Spring 2017,Spring,2017,2015,DES111,4.0,A-
2392,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,DES131,4.0,A-
2393,School of Engineering,MED,Spring 2018,Spring,2018,2015,DES121,4.0,A-
2394,School of Engineering,MED,Spring 2018,Spring,2018,2015,OHM401,3.0,A-
2395,School of Engineering,ECE,Spring 2017,Spring,2017,2015,COM193,4.0,A-
2396,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,COM199,4.0,A-
2397,School of Engineering,ECE,Spring 2018,Spring,2018,2015,COM197,6.0,A
2398,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,MAT260,4.0,D
2399,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ISM101,3.0,B-
2400,School of Engineering,CSD,Spring 2017,Spring,2017,2015,OHM203,2.0,B
2401,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,B-
2402,School of Engineering,CSD,Spring 2018,Spring,2018,2015,MGT102,3.0,A-
2403,School of Engineering,CSD,Spring 2018,Spring,2018,2015,IRG204,3.0,B
2404,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2015,COM199,4.0,A-
