,School,Major,Sem_year,Semester,Year,Batch,Course,Credits,Grade
7906,School of Natural Sciences,MAT,Monsoon 2017,Monsoon,2017,2016,CCC611,1.5,A-
7907,School of Natural Sciences,MAT,Spring 2018,Spring,2018,2016,CCC821,1.5,B
7908,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2016,CCC222,1.5,A-
7909,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A
7910,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,CCC704,4.0,B
7911,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CCC624,1.5,A
7912,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CCC402,1.5,A-
7913,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2016,CCC409,1.5,A-
7914,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2016,CCC227,1.5,B
7915,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2016,CCC801,1.5,B
7916,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A
7917,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC222,1.5,F
7918,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC810,1.5,A
7919,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC704,4.0,A
7920,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC413,1.5,C-
7921,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC115,1.5,A-
7922,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC805,1.5,A
7923,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,CCC629,1.5,A-
7924,School of Natural Sciences,CHY,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
7925,School of Natural Sciences,CHY,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
7926,School of Natural Sciences,CHY,Spring 2017,Spring,2017,2016,CCC311,1.5,A
7927,School of Natural Sciences,CHY,Spring 2017,Spring,2017,2016,CCC704,4.0,A-
7928,School of Natural Sciences,CHY,Monsoon 2017,Monsoon,2017,2016,CCC611,1.5,B
7929,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2016,CCC801,1.5,A
7930,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2016,CCC620,1.5,B-
7931,School of Natural Sciences,MAT,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
7932,School of Natural Sciences,MAT,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
7933,School of Natural Sciences,MAT,Spring 2017,Spring,2017,2016,CCC704,4.0,B-
7934,School of Natural Sciences,MAT,Spring 2017,Spring,2017,2016,CCC319,1.5,B
7935,School of Natural Sciences,MAT,Monsoon 2017,Monsoon,2017,2016,CCC822,1.5,B-
7936,School of Natural Sciences,MAT,Monsoon 2017,Monsoon,2017,2016,CCC805,1.5,B-
7937,School of Natural Sciences,MAT,Monsoon 2017,Monsoon,2017,2016,CCC413,1.5,C
7938,School of Natural Sciences,MAT,Spring 2018,Spring,2018,2016,CCC620,1.5,D
7939,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
7940,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,A-
7941,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC411,1.5,A
7942,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC302,1.5,A
7943,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC820,1.5,D
7944,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC624,1.5,A
7945,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC416,1.5,A
7946,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC228,1.5,B
7947,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC311,1.5,B
7948,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC414,1.5,A
7949,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC409,1.5,A-
7950,School of Natural Sciences,CHY,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
7951,School of Natural Sciences,CHY,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A
7952,School of Natural Sciences,CHY,Spring 2017,Spring,2017,2016,CCC704,4.0,A-
7953,School of Natural Sciences,CHY,Monsoon 2017,Monsoon,2017,2016,CCC613,1.5,A
7954,School of Natural Sciences,CHY,Monsoon 2017,Monsoon,2017,2016,CCC409,1.5,A-
7955,School of Natural Sciences,CHY,Monsoon 2017,Monsoon,2017,2016,CCC512,1.5,B
7956,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2016,CCC227,1.5,B
7957,School of Natural Sciences,MAT,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
7958,School of Natural Sciences,MAT,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
7959,School of Natural Sciences,MAT,Spring 2017,Spring,2017,2016,CCC319,1.5,A
7960,School of Natural Sciences,MAT,Spring 2017,Spring,2017,2016,CCC704,4.0,A-
7961,School of Natural Sciences,MAT,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A-
7962,School of Natural Sciences,MAT,Spring 2018,Spring,2018,2016,CCC620,1.5,B-
7963,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,A-
7964,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC415,1.5,A-
7965,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC402,1.5,A
7966,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC225,1.5,A-
7967,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC805,1.5,A
7968,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC103,1.5,A-
7969,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC628,1.5,B
7970,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
7971,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
7972,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC302,1.5,A-
7973,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC611,1.5,A-
7974,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC821,1.5,A-
7975,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC801,1.5,B
7976,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC512,1.5,B-
7977,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC229,1.5,B
7978,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC414,1.5,A-
7979,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B
7980,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
7981,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC510,3.0,C
7982,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC602,1.5,B
7983,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC412,1.5,A-
7984,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC414,1.5,A-
7985,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC403,1.5,B
7986,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC302,1.5,A-
7987,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
7988,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC114,1.5,A
7989,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC302,1.5,A-
7990,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC402,1.5,A-
7991,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC710,1.5,B-
7992,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC411,1.5,A
7993,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC805,1.5,A-
7994,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC103,1.5,A-
7995,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC625,1.5,A-
7996,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
7997,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC311,1.5,A-
7998,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC805,1.5,B-
7999,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC312,1.5,A-
8000,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC414,1.5,A
8001,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A
8002,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC319,1.5,B
8003,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC402,1.5,A-
8004,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
8005,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
8006,School of Engineering,EED,Spring 2017,Spring,2017,2016,CCC614,1.5,C
8007,School of Engineering,EED,Spring 2017,Spring,2017,2016,CCC704,4.0,A-
8008,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,B-
8009,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC414,1.5,A-
8010,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
8011,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC113,1.5,A
8012,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC402,1.5,A-
8013,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC311,1.5,A
8014,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC627,1.5,B
8015,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC821,1.5,B
8016,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC312,1.5,A
8017,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC229,1.5,B-
8018,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC330,1.5,A
8019,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,C
8020,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
8021,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC302,1.5,A
8022,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC226,1.5,B
8023,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC319,1.5,B
8024,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC801,1.5,A-
8025,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC103,1.5,A
8026,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC416,1.5,B
8027,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC805,1.5,B
8028,School of Humanities & Soc Sci,SOC,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
8029,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2016,CCC225,1.5,B
8030,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2016,CCC226,1.5,A-
8031,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2016,CCC402,1.5,A-
8032,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2016,CCC228,1.5,A-
8033,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
8034,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B-
8035,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC302,1.5,A-
8036,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC801,1.5,B
8037,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC329,1.5,B-
8038,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A
8039,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC626,1.5,B
8040,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC615,1.5,A-
8041,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC602,1.5,B
8042,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
8043,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC510,3.0,A
8044,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC515,1.5,A
8045,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC319,1.5,B
8046,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC416,1.5,B
8047,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC821,1.5,A-
8048,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC628,1.5,A-
8049,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
8050,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B
8051,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC506,1.5,A-
8052,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC801,1.5,A-
8053,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC103,1.5,A-
8054,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC627,1.5,B
8055,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC805,1.5,A
8056,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B-
8057,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
8058,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC302,1.5,A
8059,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC226,1.5,B
8060,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC103,1.5,A
8061,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC801,1.5,A
8062,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC805,1.5,B
8063,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC416,1.5,A-
8064,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,B
8065,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC704,4.0,B
8066,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC402,1.5,B
8067,School of Natural Sciences,BIO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A
8068,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC606,1.5,A-
8069,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC704,4.0,B
8070,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CCC101,1.5,A-
8071,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CCC115,1.5,B-
8072,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CCC311,1.5,A-
8073,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CCC416,1.5,A-
8074,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CCC103,1.5,A-
8075,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CCC402,1.5,A
8076,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
8077,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
8078,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC226,1.5,C
8079,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC805,1.5,A
8080,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A
8081,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC801,1.5,A
8082,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,B
8083,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,C
8084,School of Engineering,EED,Spring 2017,Spring,2017,2016,CCC704,4.0,B
8085,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,CCC327,1.5,A
8086,School of Engineering,EED,Spring 2018,Spring,2018,2016,CCC602,1.5,A
8087,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
8088,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B
8089,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC612,3.0,B-
8090,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC510,3.0,A
8091,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC515,1.5,A
8092,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC302,1.5,A
8093,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC801,1.5,B
8094,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
8095,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A-
8096,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC704,4.0,A
8097,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC416,1.5,B
8098,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,CCC329,1.5,B
8099,School of Natural Sciences,BIO,Monsoon 2016,Monsoon,2016,2016,CCC414,1.5,A-
8100,School of Natural Sciences,BIO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A
8101,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC704,4.0,A
8102,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CCC402,1.5,A
8103,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CCC114,1.5,A
8104,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CCC403,1.5,A
8105,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CCC512,1.5,B-
8106,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
8107,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC402,1.5,B
8108,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC414,1.5,A-
8109,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC417,1.5,B
8110,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC613,1.5,C
8111,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC319,1.5,B
8112,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC602,1.5,B
8113,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC302,1.5,A-
8114,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC224,1.5,C
8115,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
8116,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC214,1.5,B-
8117,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC819,1.5,A-
8118,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC319,1.5,B
8119,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC628,1.5,B
8120,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC602,1.5,B
8121,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
8122,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC226,1.5,A
8123,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC402,1.5,B
8124,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC415,1.5,B
8125,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC403,1.5,B
8126,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,A
8127,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
8128,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC814,3.0,B
8129,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC620,1.5,A-
8130,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC627,1.5,A
8131,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC227,1.5,B
8132,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC823,1.5,C-
8133,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC331,1.5,A-
8134,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC512,1.5,B
8135,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC602,1.5,B
8136,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
8137,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B
8138,School of Engineering,CED,Spring 2017,Spring,2017,2016,CCC814,3.0,B-
8139,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,CCC417,1.5,B
8140,School of Engineering,CED,Spring 2018,Spring,2018,2016,CCC801,1.5,B
8141,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
8142,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A
8143,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC810,1.5,B-
8144,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC226,1.5,C
8145,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC819,1.5,A-
8146,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC821,1.5,C
8147,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC805,1.5,A-
8148,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC414,1.5,B-
8149,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC630,1.5,A-
8150,School of Natural Sciences,MAT,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
8151,School of Natural Sciences,MAT,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B-
8152,School of Natural Sciences,MAT,Spring 2017,Spring,2017,2016,CCC704,4.0,B-
8153,School of Natural Sciences,MAT,Spring 2018,Spring,2018,2016,CCC331,1.5,B-
8154,School of Natural Sciences,MAT,Spring 2018,Spring,2018,2016,CCC228,1.5,A
8155,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,A-
8156,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC411,1.5,A-
8157,School of Engineering,MED,Spring 2017,Spring,2017,2016,CCC302,1.5,A
8158,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A
8159,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC402,1.5,B
8160,School of Engineering,MED,Spring 2018,Spring,2018,2016,CCC620,1.5,A-
8161,School of Natural Sciences,BIO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
8162,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC704,4.0,B
8163,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC402,1.5,A
8164,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC113,1.5,A
8165,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CCC312,1.5,A
8166,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CCC611,1.5,A-
8167,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CCC215,1.5,B
8168,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CCC414,1.5,A-
8169,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B
8170,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
8171,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC302,1.5,A-
8172,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC312,1.5,C
8173,School of Engineering,ECE,Spring 2017,Spring,2017,2016,CCC818,1.5,C-
8174,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC319,1.5,B
8175,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CCC510,3.0,A
8176,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC414,1.5,B
8177,School of Engineering,ECE,Spring 2018,Spring,2018,2016,CCC805,1.5,A
8178,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B-
8179,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,CCC602,1.5,B
8180,School of Engineering,CSD,Spring 2017,Spring,2017,2016,CCC226,1.5,C-
8181,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC402,1.5,A
8182,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,CCC412,1.5,A-
8183,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CCC411,1.5,A-
8184,School of Natural Sciences,BIO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
8185,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC704,4.0,B
8186,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC402,1.5,A
8187,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CCC613,1.5,B-
8188,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CCC416,1.5,A-
8189,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CCC409,1.5,A
8190,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CCC229,1.5,B
8191,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC402,1.5,B-
8192,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
8193,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2016,CCC704,4.0,B
8194,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC810,1.5,C
8195,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC801,1.5,B-
8196,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,CCC805,1.5,C
8197,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,CCC403,1.5,B
8198,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2016,CCC617,1.5,A
8199,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2016,CCC801,1.5,A-
8200,School of Natural Sciences,PHY,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,B
8201,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,CCC704,4.0,A-
8202,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,CCC402,1.5,A
8203,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CCC417,1.5,B
8204,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CCC228,1.5,B
8205,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CCC624,1.5,A
8206,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2016,CCC416,1.5,A-
8207,School of Natural Sciences,BIO,Monsoon 2016,Monsoon,2016,2016,CCC302,1.5,A-
8208,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC114,1.5,A
8209,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC402,1.5,A
8210,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2016,CCC704,4.0,B
